claim_id,season_id,table_name,claim_type,claim_subject,claim_field,claim_value,evidence_status,confidence,source_urls,notes
claim_roster_matchdays_254_team_name_fd8d495bc6,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 3,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_254_pokemon_3ea6e69678,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 3,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_254_week_label_c6e73478c2,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 3,week_label,3,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_254_kills_78abfd0353,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 3,kills,1,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_255_person_name_27f9f7e7a7,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 5,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_255_team_name_01be5033c4,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 5,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_255_pokemon_d4e94a3d4a,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 5,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_255_week_label_e85ef42d85,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 5,week_label,5,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_255_kills_46c2ae0e49,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 5,kills,1,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_256_person_name_8315d2b216,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 6,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_256_team_name_e970b02a2b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 6,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_256_pokemon_e3dbc93acd,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 6,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_256_week_label_e82d7cc63a,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 6,week_label,6,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_256_kills_be11bf28d5,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 6,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_257_person_name_8c7e044c8b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 9,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_257_team_name_8f2349891f,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 9,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_257_pokemon_fb6233baa3,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 9,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_257_week_label_0199204203,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 9,week_label,9,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_257_kills_1e6eb16d69,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 9,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_258_person_name_6c42e9b10d,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 10,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_258_team_name_13be523bf6,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 10,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_258_pokemon_74cc5992fd,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 10,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_258_week_label_b79696c2f2,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 10,week_label,10,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_258_kills_6706f5a70b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 10,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_259_person_name_80b6ef7f6b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 11,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_259_team_name_f39ee8b513,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 11,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_259_pokemon_a31f1107fa,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 11,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_259_week_label_5d09a44968,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 11,week_label,11,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_259_kills_ef321df30f,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 11,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_260_person_name_9cb864abec,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 12,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_260_team_name_c15cb49e42,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 12,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_260_pokemon_6e13d97d2c,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 12,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_260_week_label_7faec7978e,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 12,week_label,12,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_260_kills_e9c3fd9f4f,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 12,kills,2,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_261_person_name_eb76b05ab1,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 13,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_261_team_name_193626cccf,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 13,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_261_pokemon_0934bf6d45,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 13,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_261_week_label_2227a3571b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 13,week_label,13,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_261_kills_97a5392c5c,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 13,kills,1,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_262_person_name_8825b702b3,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 14,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_262_team_name_81a27868cd,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 14,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_262_pokemon_f2af6920ac,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 14,pokemon,Raikou,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_262_week_label_66817badaa,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 14,week_label,14,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_262_kills_7f66f844c2,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Raikou / 14,kills,2,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_263_person_name_06cd92100f,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 1,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_263_team_name_6b6d4106a5,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 1,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_263_pokemon_fa7b6ffece,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 1,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_263_week_label_3e39a66769,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 1,week_label,1,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_263_kills_419d450ac3,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 1,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_264_person_name_101bd0afd4,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 2,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_264_team_name_9977dcf4da,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 2,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_264_pokemon_ba6d4923cd,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 2,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_264_week_label_02cd365f4c,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 2,week_label,2,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_264_kills_10801cf8a4,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 2,kills,1,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_265_person_name_fbca7a285f,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 3,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_265_team_name_d1f0b0075d,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 3,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_265_pokemon_f5a2953c3c,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 3,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_265_week_label_c8114c0575,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 3,week_label,3,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_265_kills_aecb0abe17,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 3,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_266_person_name_a54c5afe91,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 4,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_266_team_name_e6ba391351,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 4,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_266_pokemon_26874b140b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 4,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_266_week_label_7271741adc,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 4,week_label,4,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_266_kills_7a93b4eda6,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 4,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_267_person_name_160afb2492,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 7,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_267_team_name_e2b58a33e5,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 7,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_267_pokemon_1fb688f6a7,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 7,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_267_week_label_0ac930c444,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 7,week_label,7,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_267_kills_1062fa1199,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 7,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_268_person_name_fd7f99a9ba,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 8,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_268_team_name_463090489b,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 8,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_268_pokemon_11cb7cff43,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 8,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_268_week_label_84a67a32bf,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 8,week_label,8,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_268_kills_6f4e364ff2,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 8,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_269_person_name_7f36b616ac,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 12,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_269_team_name_c02ff97eaa,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 12,team_name,Voltwizards,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_269_pokemon_bf71f174ce,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 12,pokemon,Iksbat,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_269_week_label_3607660eba,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 12,week_label,12,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_269_kills_fa8e1c89ff,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 12,kills,0,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
claim_roster_matchdays_270_person_name_40618cb960,season_009,roster_matchdays,roster_matchday,Blocki / Voltwizards / Iksbat / 13,person_name,Blocki,sheet_extracted,,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,
